,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:49:28.112000+00:00,,,,,352.4375,-2.6875,-1.625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:29.163000+00:00,,,,,353.0,-3.0,-1.6875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:30.210000+00:00,,,,,352.5,-2.8125,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:31.263000+00:00,,,,,353.0625,-3.3125,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:32.310000+00:00,,,,,352.625,-2.8125,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:33.349000+00:00,,,,,353.0,-3.0,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:34.396000+00:00,,,,,352.4375,-2.8125,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:35.439000+00:00,,,,,352.6875,-3.0625,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:36.483000+00:00,,,,,352.3125,-2.875,-1.3125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:37.528000+00:00,,,,,352.4375,-3.0,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:38.568000+00:00,,,,,352.5,-2.9375,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:40.114000+00:00,,,,,,,,,-15.0625,-3.5625,-38.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:41.166000+00:00,,,,,,,,,-16.0625,8.1875,-46.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:42.199000+00:00,,,,,,,,,-30.1875,10.25,-74.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:43.243000+00:00,,,,,,,,,-34.1875,-16.25,-78.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:44.291000+00:00,,,,,,,,,-22.75,-31.0,-52.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:45.332000+00:00,,,,,,,,,-15.25,-15.0625,-38.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:46.365000+00:00,,,,,,,,,-14.6875,-6.25,-37.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:47.411000+00:00,,,,,,,,,-14.375,9.75,-46.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:48.451000+00:00,,,,,,,,,-26.5625,9.5625,-71.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:49.494000+00:00,,,,,,,,,-30.0,-17.0,-74.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:50.544000+00:00,,,,,,,,,-17.5,-25.375,-46.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:51.582000+00:00,,,,,,,,,-12.5625,-13.6875,-37.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:52.632000+00:00,,,,,,,,,-10.875,-5.1875,-35.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:53.682000+00:00,,,,,,,,,-11.375,7.875,-42.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:54.722000+00:00,,,,,,,,,-24.6875,15.75,-66.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:55.774000+00:00,,,,,,,,,-26.6875,-21.6875,-68.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:56.826000+00:00,,,,,,,,,-14.875,-20.0,-42.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:57.877000+00:00,,,,,,,,,-13.375,-8.1875,-36.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:58.924000+00:00,,,,,,,,,-11.0,5.375,-38.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:59.959000+00:00,,,,,,,,,-15.5,19.75,-53.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:00.994000+00:00,,,,,,,,,-26.6875,14.375,-71.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:02.043000+00:00,,,,,,,,,-24.375,-19.75,-67.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:03.088000+00:00,,,,,,,,,-13.0625,-15.5,-42.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:04.138000+00:00,,,,,,,,,-12.75,-5.0625,-37.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:05.173000+00:00,,,,,,,,,-11.375,4.0,-36.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:06.220000+00:00,,,,,,,,,-11.0625,15.875,-40.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:07.274000+00:00,,,,,,,,,-21.75,23.1875,-63.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:08.322000+00:00,,,,,,,,,-27.1875,-8.0,-73.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:09.373000+00:00,,,,,,,,,-16.75,-22.0625,-48.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:10.406000+00:00,,,,,,,,,-11.875,-12.0625,-39.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:11.439000+00:00,,,,,,,,,-5.875,-2.375,-34.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:12.472000+00:00,,,,,,,,,-7.25,5.5625,-35.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:13.509000+00:00,,,,,,,,,-6.1875,14.875,-39.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:14.542000+00:00,,,,,,,,,-22.0,18.1875,-66.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:15.575000+00:00,,,,,,,,,-21.5625,-36.25,-62.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:16.626000+00:00,,,,,,,,,-12.375,-34.1875,-40.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:17.676000+00:00,,,,,,,,,-11.0,-20.75,-33.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:18.723000+00:00,,,,,,,,,-9.0,-8.25,-33.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:19.768000+00:00,,,,,,,,,-13.5625,6.5625,-49.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:20.814000+00:00,,,,,,,,,-27.75,-6.5625,-73.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:21.862000+00:00,,,,,,,,,-15.0,-36.6875,-49.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:22.905000+00:00,,,,,,,,,-6.5625,-22.1875,-31.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:23.957000+00:00,,,,,,,,,-6.0625,-12.6875,-30.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:25.001000+00:00,,,,,,,,,-6.25,-2.875,-33.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:26.048000+00:00,,,,,,,,,-13.5625,10.75,-49.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:27.088000+00:00,,,,,,,,,-25.0,-14.5,-70.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:28.137000+00:00,,,,,,,,,-12.5625,-34.5,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:29.186000+00:00,,,,,,,,,-4.375,-18.75,-28.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:30.235000+00:00,,,,,,,,,-3.5,-10.5,-29.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:31.284000+00:00,,,,,,,,,-5.0,2.1875,-34.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:32.324000+00:00,,,,,,,,,-17.6875,7.1875,-63.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:33.372000+00:00,,,,,,,,,-20.0,-20.6875,-68.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:34.416000+00:00,,,,,,,,,-8.5,-34.6875,-44.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:35.461000+00:00,,,,,,,,,-3.6875,-22.25,-33.5625,,,,,,,,,,,,,,,,,,,,,
